title,link,description,bloggername,bloggerlink,postdate
<b>비트코인</b> 투자 (2020. 12. 25),https://blog.naver.com/yogini?Redirect=Log&logNo=222187962289,"업비트에서 거래를 하려면 '#케이뱅크'의 계좌가 있으면 되고, 케이뱅크 계좌는 비대면으로 간단하게 개설할 수 있었다. * #<b>비트코인</b> : 75만원 * #이더리움 : 25만원 그냥 딱 요만큼만 투자해 놓고 그냥... ",[남은 우리들의 시간은...],https://blog.naver.com/yogini,20201228
<b>비트코인</b>이 상승해가는 이유,https://blog.naver.com/dline1secret?Redirect=Log&logNo=222152806435,"페이팔이 실제로 <b>비트코인</b>, 이더리움, <b>비트코인</b> 케쉬, 라이트 코인 총 4종류의 매매 서비스 제공을... 그레스켈이 2520억원 <b>비트코인</b> 매수. 그러나 쿠지라가 하이비트로 1000억원 쇼트침. 차트분석 결과... ",AI 우파. 애널리스트.,https://blog.naver.com/dline1secret,20201124
<b>비트코인</b>볼트 가상화폐 재테크가 될 수 있을까?... ,https://blog.naver.com/jmstyle0703?Redirect=Log&logNo=222189170146,"잘 알지 못했던 개념들을 조금이나마 바로잡는 계기가 된 것 같아서 굉장히 유익했고, 블록체인 코인에 투자를 해서 손해를 조금 본 것도 이해가 가더라고요. <b>비트코인</b>이나 블록체인 등 4차 산업혁명에 대해... ",살아있다.. 사랑한다.. 행복하다..,https://blog.naver.com/jmstyle0703,20201229
<b>비트코인</b>볼트 현재 위치는?,https://blog.naver.com/mysonghaeun?Redirect=Log&logNo=222182000916,<b>비트코인</b>볼트가 코인마켓캡 22일 현재 암호화폐 Tranging 순위 10위를 기록하고 있습니다.거래소... 2주전에 빗썸 글로벌에 상장되면서 거래소 상장 리스트는 계속 늘어나고 있고 12월 25일에 비트렉스 상장되고... ,꿈이있는 삶,https://blog.naver.com/mysonghaeun,20201222
지금 <b>비트코인</b>에 투자해야 할까,https://blog.naver.com/rainymusiz?Redirect=Log&logNo=222194799641,"그래서 단순한 저장 자산으로 코인을 사용할 목적이기에, 대장인 <b>비트코인</b>에만 투자를 하고 있는 것이다. 물론, 이 분위기를 이용해서 알트 코인을 가지고 또 장난치려는 세력들은 있다. 강심장이라면 그곳에... ",타는 목마름으로,https://blog.naver.com/rainymusiz,20210103
"<b>비트코인</b> 관련주 - 우리기술투자, 위지트 주가",https://blog.naver.com/joonzzang90?Redirect=Log&logNo=222187449919,"<b>비트코인</b>이 가상화폐의 원조격이라고 보면 되고, 알트코인(Alternative Coin, 대체코인)은 <b>비트코인</b>을... [주 관련 종목 - 가상화폐 거래소의 지분을 가진 회사들] 우리기술투자: 가상화폐 거래소 업비트의 운영사... ",오늘의 일은 내일로 미루지 말자,https://blog.naver.com/joonzzang90,20201227
"디지털 금, <b>비트 코인</b>은 미래의 화폐가 될 수 있을까?",https://blog.naver.com/qkrrlgus50?Redirect=Log&logNo=222187141410,"<b>비트코인</b>은 수학 문제를 풀어 코인을 획득하는 방식이다. 여러 기계를 활용하여 암호를 풀어낸다. <b>비트코인</b>의 총개수는 2,100만 개, 채굴 종료 시점은 2040년으로 추정하고 있다. 실제로 많은 자산가들, 기업들이... ",파키의 어쿠스틱 라이프,https://blog.naver.com/qkrrlgus50,20201227
<b>비트코인</b> '폭주'에 이더리움도 '질주' - 가즈아~ 광풍 재현되나,https://blog.naver.com/rgb09?Redirect=Log&logNo=222196110743,"2017년 말 가격이 급등했다, 허무하게 꺾였던 3년 전 '코인 거품'논란이 재현될 수도 있다는 우려도... 업비트에 따르면 이날 암호화폐 대장주 격인 <b>비트코인</b>은 오후 3시 30분 기준으로 개당 3,790만원가량에... ",주부연구소(주식/부동산 실전 연구소) - 각자도생,https://blog.naver.com/rgb09,20210104
<b>비트코인</b> 전망 3억까지 오른다고?!,https://blog.naver.com/pinkbabyyyy?Redirect=Log&logNo=222151871065,안녕하세요 :) <b>비트코인</b> 시세가 2000만원을 돌파했습니다. 이 금액을 넘긴 건 2018년 1월 이후... 저도 최근에 디파이 코인 숏으로 수익 보고 몇일전에 연파이낸스 롱으로 또 큰수익 봤습니다. :) 선물거래는... ,안경은 얼굴,https://blog.naver.com/pinkbabyyyy,20201123
<b>비트코인</b> 관련주 미리 공부해두자,https://blog.naver.com/nehehe?Redirect=Log&logNo=222148502127,제자님들은 저에게 배운 방식들을 예전 코인종목 차트들에 대입해 보시면 아주 재미난 결과값을 보실 수 있을겁니다ㅎㅎ 이렇게 오른 시점에서 어떤 코인을 매수하시거나 <b>비트코인</b> 관련주 자체를... ,★남자패션 끝판왕 코디★,https://blog.naver.com/nehehe,20201119
"유명 경제학자 “<b>비트코인</b>, 전세계 중앙은행 비축자산 될 전망”",https://blog.naver.com/vmk0101?Redirect=Log&logNo=222196930345,<b>비트코인</b>(BTC)이 세계 중앙은행의 주요 비축자산이 될 것이라는 관측이 나왔다. 3일(현지시간)... 중앙은행들이 <b>비트코인</b>을 비축자산으로 인식하기 시작했다”고 주장했다. 그는 “5년 후 <b>비트코인</b>에 대한... ,"건강하고 행복한 부자들 -건강, 장수, 풍요-",https://blog.naver.com/vmk0101,20210105
"<b>비트코인</b>의 금 대체 가능성, 미래, 그리고 거래용 정어리캔... ",https://blog.naver.com/msql?Redirect=Log&logNo=222187313315,"그리고, 다른 대표 코인들과 다르게 발행량이 한정되어 있습니다. 총 2,100만 <b>비트코인</b>만이 발행될 수 있고, 현재 90%가 발행되어 있는 상태입니다. 즉, 앞으로 추가로 유통될 수 있는 <b>비트코인</b>은 한정되어... ",소유보다 경험을,https://blog.naver.com/msql,20201228
<b>비트코인</b>이 오르는 6가지 이유,https://blog.naver.com/passerby4?Redirect=Log&logNo=222186816810,2100만개의 코인이 발행예정이고 3~4년내로 다 소진 될 것으로 보인다. 업비트 <b>비트코인</b> 시세(2020-12-27 12시 기준) 이런 <b>비트코인</b>이 시세로 오르는 6가지 이유로는 아래와 같이 꼽고... ,핀테크 읽어주는 남자,https://blog.naver.com/passerby4,20201227
<b>비트코인</b> 투자사기 기승을 부린다,https://blog.naver.com/yoojining?Redirect=Log&logNo=222197324867,<b>비트코인</b> 투자사기 기승을 부린다 우리가 살고 있는 지금 시대 이전에는 지금처럼 화폐를 이용해서... 그런데 이런 흐름에서 최근 일 년간 <b>비트코인</b> 투자사기 피해를 받은 비율이 늘어가고 있습니다. 2019년부터... ,▲렁짱의 좋아서 하는 블로그▲,https://blog.naver.com/yoojining,20210105
"<b>비트코인</b>, 한때 3100만원 터치...사상 최고 행진",https://blog.naver.com/enewstock?Redirect=Log&logNo=222187930182,업비트에서 <b>비트코인</b> 가격은 전날 장중 한때 3100만원대까지 치솟기도 했다. 이후 소폭 내려가며 이날 오전 9시20분 현재 2970만원대에서 거래 중이다. 또 다른 거래소 빗썸에서도 <b>비트코인</b> 가격은 전날... ,증권일보 블로그,https://blog.naver.com/enewstock,20201228
"새해에도 훨훨 나는 <b>비트코인</b>, 4000만원 넘본다",https://blog.naver.com/ritec1?Redirect=Log&logNo=222195641864,가상화폐 대표주자 <b>비트코인</b>이 새해에도 연일 최고가 행진을 이어가고 있다./사진=머니S가상화폐 대표주자 <b>비트코인</b>이 새해에도 연일 최고가 행진을 이어가고 있다. 지난해 12월 27일 사상... ,리텍콘텐츠 출판사,https://blog.naver.com/ritec1,20210104
꽁돈벌기 <b>비트코인</b> 업비트,https://blog.naver.com/njheo94?Redirect=Log&logNo=222186798122,그야말로 <b>비트코인</b>이 아니라 비트골드가 되는 것이다. 반면 <b>비트코인</b>을 자산으로 인정하는 사람이 줄어든다면 수많은 다른 코인들에 비해 장점이 별로 없는 코인으로 전락하고 거품이 꺼질 수 있다. 어찌 될지... ,already 주식부자,https://blog.naver.com/njheo94,20201227
<b>비트코인</b> 시세 알아야 할 2가지,https://blog.naver.com/tiaks2002?Redirect=Log&logNo=222173781986,"<b>비트코인</b> 시세 : <b>비트코인</b> = 중국코인 <b>비트코인</b> 관련 최신 뉴스 ▶ 마이크로스트래티지의 대규모 <b>비트코인</b> 투자 - 미국 마이크로스트래티지는 12월 13일, <b>비트코인</b> 투자를 위해 4억달러의 CB를 발행할... ",미라지 지식블로그,https://blog.naver.com/tiaks2002,20201214
테슬라시총&gt;<b>비트코인</b> 시총&gt;삼성전자시총,https://blog.naver.com/mechoi0210?Redirect=Log&logNo=222194763349,"원화로 웅장해진 <b>비트코인</b> 가격,,,,, 2021.1월3일 오후2시기준 ▶테슬라 시가총액 727조 ▶<b>비트코인</b> 시가총액 679조 ▶삼성전자 시가총액 483조 -투자 관점으로 본다면 더 확장될 규모를 보게 되는데 <b>비트코인</b>이... ",고잉투더문,https://blog.naver.com/mechoi0210,20210103
&quot;올해 최대 인플레 온다&quot; &quot;주식·<b>비트코인</b> 거품&quot;…월가의 경고,https://blog.naver.com/missyoumuch?Redirect=Log&logNo=222196214053,5% 전망 보잉·디어 등 인플레 수혜주 주목 로젠버그 &quot;증시 20~30% 고평가 3만弗 돌파한 <b>비트코인</b>도... 인플레이션 우려가 커지면서 가상화폐 <b>비트코인</b>이 비현금성 대체 자산으로 급부상해 3만달러를... ,Drive it like you stole it,https://blog.naver.com/missyoumuch,20210104
<b>비트코인</b> 구매대행 어떤 결과로 이어질까,https://blog.naver.com/psyrb?Redirect=Log&logNo=222182632847,<b>비트코인</b> 구매대행 어떤 결과로 이어지게 될까? 최근에는 주식이나 부동산 투자 열기에 비할 바는... <b>비트코인</b> 구매대행을 하려다 보이스피싱에 가담하게 되는 사례가 꾸준하게 발생하고 있는데요. 1. <b>비트코인</b>... ,LEE&Partners,https://blog.naver.com/psyrb,20201226
"<b>비트코인</b> 그리고 MMT, 현대통화이론",https://blog.naver.com/nomore_bet?Redirect=Log&logNo=222156014168,"# 언제 적 <b>비트코인</b>이라고 <b>비트코인</b>이 다시 들썩들썩한다는 뉴스는 이미들 많이 들었을 것이다. <b>비트코인</b>이 다시 소위 뜨는 이유는 그 원인이 여러 가지 나오고 있지만, 상승세 스토리의 중요 등장인물들은... ",No more bets,https://blog.naver.com/nomore_bet,20201127
"리플시세(5), <b>비트코인</b> 고점 돌파로 상승, 향후 전망진단... ",https://blog.naver.com/scallion001?Redirect=Log&logNo=222177430179,"*급락중인 23일 글은 맨하단 링크 참조 <b>비트코인</b>의 고점 돌파로 인해 알트코인들까지 그 영향을 받고 상승 추세로 돌려놓았다. 리플코인 차트를 살펴보며, 향후 전망을 진단해보고자 한다. 먼저 리플 차트를... ",X-Blog,https://blog.naver.com/scallion001,20201218
비트맥스 거래방법 수수료 <b>비트코인</b> 마진거래,https://blog.naver.com/startenten?Redirect=Log&logNo=222189181412,&gt;&gt; 비트맥스 수수료 할인받기 &lt;&lt; 2020년에는 다양한 일들이 쏟아진 한 해였습니다. 그중에서도 조기에... 이제 <b>비트코인</b>은 금과 달러가 품고 있는 운반과 저장이라는 단점을 모두 보완하고 있습니다. 이뿐만 아니라... ,easy1,https://blog.naver.com/startenten,20201229
<b>비트코인</b> 거래 도움주는 후원방 추천 - 크립토커리 시그널,https://blog.naver.com/skqudgh2313?Redirect=Log&logNo=222185773007,통해서도 <b>비트코인</b> 뿐 아니라 다양한 알트코인들의 무료 시그널을 내보내주고 있습니다. 기본적으로... 물론 기본적으로 시그널이 나오게 되면 현물로 업비트 혹은 빗썸에서 매수 매도 진행도 가능합니다.... ,곡괭이채굴러,https://blog.naver.com/skqudgh2313,20201226
(12/25) <b>비트코인</b> 외 딱히 볼게 없는데?,https://blog.naver.com/nacoruru?Redirect=Log&logNo=222186240632,나는 이때부터 알트도 넣었다가 비트도 넣었다가 하면서 손절/익절을 했다. 결국엔 거래소만 돈 버는꼴이 되어버린거다 ㅎㅎㅎ 자 그럼 이제부터 더 오를껀가? 이게 관건 아닌가? 다음달에 <b>비트코인</b> 1억 간다... ,설레임의 비트코인 이야기,https://blog.naver.com/nacoruru,20201226
<b>비트코인</b> 폭발하다. 30K 돌파!,https://mindwatching.kr/470?category=870645,"글 <b>비트코인</b> 폭발하다. 30K 돌파! (0) 2021.01.02 암호화폐 투자 실력을 키우는데 도움이 되는 글 모음 (1) 2020.12.30 국내 코인 거래소 업비트, 빗썸은 세계 몇 위일까? (0) 2020.12.24 암호화폐에 투자하는 가장... ",마인드와칭,https://mindwatching.kr/,20210102
"<b>비트코인</b> &amp; 가상화폐에 대한 높아지는 관심, 관련주는?",https://blog.naver.com/anthouse28?Redirect=Log&logNo=222197058996,"우리기술투자(4,940 | -3.89%) - 21/01/05 13:18:47기준 우리기술투자는 가상화폐 거래소인 업비트를 운영하는 두나무 지분을 보유하고 있어 <b>비트코인</b> 관련주로 분류되고 있습니다. 출처: 알파스퀘어 우리기술투자... ","스마트한 당신의 주식투자, 알파스퀘어",https://blog.naver.com/anthouse28,20210105
<b>비트코인</b> 사상 최고가?! 가상화폐 관련주!,https://blog.naver.com/joooople?Redirect=Log&logNo=222176457848,"<b>비트코인</b> 사상 최고가?! 가상화폐 관련주! 최근 엄청난 유동성을 주식 시장의 급등을 한 것은 모두가... 이 기업은 업비트와 연결이 되어 있는데, 동사가 두나무의 지분을 약 8%정도 보유하고 있습니다.... ",어메이징스탁 공식 블로그,https://blog.naver.com/joooople,20201217
<b>비트코인</b>볼트 스테이킹 방법,https://blog.naver.com/mysonghaeun?Redirect=Log&logNo=222197996048,내지갑에서 <b>비트코인</b>봍트을 클릭합니다. 표시된 부분을 클릭합니다. 스테이킹를 클릭합니다 1번에 <b>비트코인</b>볼트 수량을 입력합니다 2번 스테이킹 시작하기를 클릭하면 완료됩니다. 완료되면 표시된것처럼... ,꿈이있는 삶,https://blog.naver.com/mysonghaeun,20210106
<b>비트코인</b> 마진거래 바이비트 바이빗 이제 대세는 여기죠,https://blog.naver.com/cellist92?Redirect=Log&logNo=222170393928,현재 <b>비트코인</b>의 비용이 증가함에 따라 알트코인은 많이 증가하고 있다. 바이비트 바이빗 거래법은 주둥이에 쉽게 접근할 수 있게 해줍니다. 그것은 노동을 팔거나 구매하는 데 약간 잘못된 의미를 가지고... ,대전유플러스치과,https://blog.naver.com/cellist92,20201211
<b>비트코인</b>의 개당 3천만원 돌파…1년 전과 비교하면 200% 상승,http://blog.daum.net/vkm2000/15937735,<b>비트코인</b>의 개당 3천만원 돌파…1년 전과 비교하면 200% 상승 댓글 0 증권 [ 코인 ] 2020. 12. 27.... 가상화폐 거래소 업비트에 따르면 <b>비트코인</b>은 이날 오전 10 시 8 분께 3 천 1 만원에 거래됐다 . 이는 1 년 전과... ,큐타임즈,http://blog.daum.net/vkm2000,20201227
"<b>비트코인</b> 3000만원 돌파, 사상 최고가 경신",https://blog.naver.com/scallion001?Redirect=Log&logNo=222186549270,"<b>비트코인</b> 시세가 이제 2800만원의 고지를 넘었다. 이제 남은 건 전고점뿐이다. 거길 넘게 된다면 새로운 <b>비트코인</b> 역사의 새로운 시세가 열린다. 물론, 역사적인 고점이라 단박에 넘지는 못할 것이라 생각되며... ",X-Blog,https://blog.naver.com/scallion001,20201227
<b>비트코인</b> 가치상승이 주는 교훈,https://blog.naver.com/brianbckim?Redirect=Log&logNo=222194760040,0파이 무료지급) 파이코인 (Pi coin network) 은 이미 전세계적으로 검증받은 스탠퍼드대 출신의 엔지니어들이 개발한 시스템으로 과거 <b>비트코인</b> 초기 피자와 <b>비트코인</b>을 교환했지만 이미 파이코인으로 노트북... ,여행같은 삶 & ...,https://blog.naver.com/brianbckim,20210103
"삼성전자 시총 넘어선 <b>비트코인</b>, 2021년 20~40만 달러 전망",https://blog.naver.com/tearhunter?Redirect=Log&logNo=222182495618,우리나라의 빗썸·업비트를 포함해 해외의 코인베이스·비트렉스·바이낸스·후오비 등 전 세계 주요 가상자산 거래소에서 모두 <b>비트코인</b> 마켓을 보유하고 있다. 즉 <b>비트코인</b>을 통해 다른 가상자산을 매매할... ,웹진 [Coin Choice],https://blog.naver.com/tearhunter,20201223
"<b>비트코인</b> 하는법, 업비트 빗썸 고팍스 가입방법",https://blog.naver.com/midary1009?Redirect=Log&logNo=222194841969,"<b>비트코인</b> 하는법, 업비트 빗썸 고팍스 가입방법 <b>비트코인</b>이 어느덧 1개당 3800만원까지 올라왔어요. 대단하죠 그동안 주식 하시는분들도 이제 코인 좀 해볼까하고 관심 가지시는분들 계실꺼 같아요 그래서... ",미다리의 말랑말랑 하루일기,https://blog.naver.com/midary1009,20210103
"<b>비트코인</b> $146,000 간다 &amp; 2000년 닷컴 버블시 코스닥 닮은꼴",https://blog.naver.com/loitocorp?Redirect=Log&logNo=222198518954,"검은 황금이라고 불리는 <b>비트코인</b> ㅇ 암호화폐 비토코인이 2021.1.3일 최고치 경신 후 폭락했다가 다시 최고치 경신했다. ㅇ JP모건 투자심리 분석도 장기적으로 14만6,000달러 까지 간다고 하여 결과가 주목된다.... ",追憶으로 가는 時間 旅行,https://blog.naver.com/loitocorp,20210106
"스콧 마이너드, <b>비트코인</b> 가격 $400,000까지 간다.",https://blog.naver.com/hoonjaek?Redirect=Log&logNo=222195099411,"3일 <b>비트코인</b>의 가격은 $34,000을 돌파하고 있다. 이와중에 지난 12월 15일 블룸버그에서 기사에서 Guggenheim의 최고 투자책임자이자 대표적인 Guru로 유명한 스콧 마이너드의 <b>비트코인</b>... ",뽀돌님의 블로그,https://blog.naver.com/hoonjaek,20210103
[엉터리개발 시즌2]#1-5 <b>비트코인</b> 주식 자동매매 프로그램의... ,https://blog.naver.com/verzit?Redirect=Log&logNo=222197284991,지금 <b>비트코인</b> 같은경우에는 아까 말씀 드린것처럼 저희가 이 시점에서 얘가 손절을 했어요 그래서... BCH <b>비트코인</b> 캐시 지금 70만원정도 들어가있는데 -20%상태입니다. (왼쪽) 그래서 이거를 테스트를 할 때에... ,엉터리 개발자 comte verzit,https://blog.naver.com/verzit,20210105
상원 결과에 따라 달라진다! <b>비트코인</b> 시세 5만 달러 간다?,https://blog.naver.com/coolsani?Redirect=Log&logNo=222195631502,<b>비트코인</b> 시세 상승은 어디까지? 출처: 구글 <b>비트코인</b> 시세 3일 장중 3만 4755달러까지 상승. 일주일 새 25% 넘게 급등하며 사상 최고치 행진 중. 미국 추가 경기부양책 통과 이후 파죽지세로 급등. 1분기 5만... ,땅머슴의 돈 되는 토지투자!,https://blog.naver.com/coolsani,20210104
<b>비트코인</b>은 국가적으로 보면 리스크가 생각보다 클 수 있다는... ,https://blog.naver.com/jinomino?Redirect=Log&logNo=222196253740,2021년 1월6일 <b>비트코인</b> 수익률 오늘로 수익률이 50%를 넘었다. 정말 이넘의 변동성은 도박판 수준이다. <b>비트코인</b>은 실물이 없는 디지털화폐이다. 영어로는 크립토? ㅋㅋ 사용처가 없다면 그냥 아무것도 아닌 그런... ,세상은 내가 아는 만큼만 보인다.,https://blog.naver.com/jinomino,20210104
"[잡담] 연초부터 상승하는 <b>비트코인</b>, 이제 자산으로 생각해야...",https://blog.naver.com/kgu3405?Redirect=Log&logNo=222195197247,의해 코인 거래시장이 더 빠르게 확대되고 있기 때문인데요. <b>비트코인</b> 버블이 터지며 2017년처럼 많은 피해를 입을 수도 있지만(이것은 금의 가격 패턴과 비슷) 3년이 지난 지금처럼 다시 가격 반등이 일어나고... ,멍멍짱구 작업실,https://blog.naver.com/kgu3405,20210103
라이트코인 시세 및 전망(feat.<b>비트코인</b> 생일),https://blog.naver.com/happypcb?Redirect=Log&logNo=222194535330,"당연히 비트, 이더, 그 다음 순이겠죠? <b>비트코인</b>이 금이라면 라이트코인은 은이다 라는 말로 2011년 10월7일에 출시 되었구요. 최고가는 360달러입니다. 아직 멀었죠? 현재 15만원정도에 거래되고 있으니까요.... ","메이킹의 경제, 부동산 이야기",https://blog.naver.com/happypcb,20210103
[한주간뉴스] <b>비트코인</b> 2만6천달러 돌파 &quot;산타랠리&quot;계속된다!,https://blog.naver.com/verzit?Redirect=Log&logNo=222197312489,"28일 오전 10시 현재 BTC는 업비트 기준 3016만원, ETH는 79만5000원에 거래됐습니다. 코인마켓캡... 27일 오전 7시53분 현재 코인마켓캡 기준 <b>비트코인</b> 가격은 2만6321달러로 하루 전 대비 8% 상승했습니다.... ",엉터리 개발자 comte verzit,https://blog.naver.com/verzit,20210105
<b>비트코인</b> 조정은 어디? 그리고 방향성은?,https://blog.naver.com/kor1922?Redirect=Log&logNo=222195674525,"지금까지 코인은 <b>비트코인</b> 도미넌스를 맞추며 그렇게 진행되어 왔다. 예컨데, 비트, 이더, 비케, 라코등을 팔고 도미넌스가 낮은 다른 메이져코인으로 갈아탄다. 또는 비트만 팔고 다른 코인으로 갈아탄다. 2.... ",길,https://blog.naver.com/kor1922,20210104
<b>비트코인</b> 채굴장,https://blog.naver.com/msnayana?Redirect=Log&logNo=222187433380,가상화폐의 시조이자 선두주자인 <b>비트코인</b>과 2위를 포함한 그 추종자들인 알트코인의 차이는 돈도... 비트메인이라는 중국업체가 시작한 이 칩은 <b>비트코인</b>의 해시함수를 푸는 ASIC칩으로 GPU의 만배이상의... ,DOTORI Shed(곳간),https://blog.naver.com/msnayana,20201227
미국 전기자동차 <b>비트코인</b> 관련주 2021년 올해도 질주할까,https://blog.naver.com/latteman?Redirect=Log&logNo=222194717382,<b>비트코인</b> 가격 3천500만원 넘어서며 사상 최고가 기록 이날 라이엇블록체인은 하루 새 9.31% 올랐는데 2020년 10월 말 이후를 기준으로 보면 약 385% 올랐다. 다른 채굴업체 비트디지털도 하루 동안 43.47... ,김기버의 에소프레소,https://blog.naver.com/latteman,20210103
"<b>비트코인</b>, 어디까지 오를까요?",https://blog.naver.com/peteryim15?Redirect=Log&logNo=222195580048,"<b>비트코인</b> 따위(?)가 무슨 투자자산이냐고 비웃던 때가 엇그제 같은데 말이죠. 오늘자 영국 파이낸셜... <b>비트코인</b> 각포인트별 돌파에 걸린 기간 (찰리 비렐로 트윗) 1천불 올리는데 1000일 걸렸는데, 1만불... ",꿀잠 투자,https://blog.naver.com/peteryim15,20210104
"<b>비트코인</b> 시세, 5000억 몰빵한 상남자 마이클 세일러",https://blog.naver.com/yunvestor1?Redirect=Log&logNo=222177326158,"<b>비트코인</b> 시세, 5000억 몰빵한 상남자 마이클 세일러 <b>비트코인</b> 시세. 업비트 1달 반쯤 전에 <b>비트코인</b>... <b>비트코인</b>이 얼마나 더 오를 지는 모르겠다. 단지 테스형... 아니 린치형이 알려준 답지가 코인... ",윤킴의 입장,https://blog.naver.com/yunvestor1,20201219
"3년 존버 후 탈출했던 <b>비트코인</b>, 다시 들어가다!",https://blog.naver.com/soheee117?Redirect=Log&logNo=222191431673,<b>비트코인</b>을 3년 만에 탈출한 이야기를 했었는데요 호오우우우.. 마이너스 50 퍼센트 수익에서 3년 존버 후 수익구간에서 빠른 탈출을 했지만 수익이라고는 겨우 고작 2만원..... 제가 나왔던 구간이 <b>비트코인</b>... ,에브리띵 쏘 라이프,https://blog.naver.com/soheee117,20201231
[경제] 경제금융용어 ⑨ 가상화폐 <b>비트코인</b> (Bitcoin),https://blog.naver.com/paikgon?Redirect=Log&logNo=222195547967,현재 <b>비트코인</b> 거래가 크게 늘어나고 가격도 급등한 가운데 <b>비트코인</b> 이외에 많은 신종코인(Alt-coin)도 출현하면서 이들 가상통화를 구분할 필요성이 발생하였다. 이에 따라 최근 IMF 등 국제기구에서는... ,두두그린 부자경영,https://blog.naver.com/paikgon,20210104
"<b>비트코인</b> 크리스마스 랠리, 2800만원 돌파",https://blog.naver.com/ajkjk?Redirect=Log&logNo=222186503964,"대부분의 개인들은 알트코인들을 투자하기 때문에 매우 큰 소외감을 느끼는 형국입니다. 현재는 메이저 TOP3 인 <b>비트코인</b>, 이더, 라이트 3대장이 끌고 가고 있습니다. 다음 주는 한국에서의 전고점인 28,885... ","리얼뷰(Real View), 사회와 투자에 대한 소고(小考)",https://blog.naver.com/ajkjk,20201227
<b>비트코인</b> 수익률 80% l 이더리움 60%ㅣ 3만원으로 <b>비트코인</b>... ,https://blog.naver.com/alloga?Redirect=Log&logNo=222195818387,<b>비트코인</b> 역시 상승세인데요. 오후 12시 현재 <b>비트코인</b> 시세는 전날 대비 8.84% 오른 3785만 4000원입니다!! 투자레터 열북님들은 지난해 12월초 <b>비트코인</b> 레터를 기억하실 거예요!... ,어썸인 성 대표의 친절한 투자레터,https://blog.naver.com/alloga,20210104
"코인원에서 <b>비트코인</b> 사는법 완벽정리 (+이더리움, 클레이톤)",https://blog.naver.com/kkhipp?Redirect=Log&logNo=222196076581,"페이팔의 <b>비트코인</b> 결재 서비스 시작으로 급등하였습니다. 개인 투자자들이 들어오기 전에 들어가는 게 중요하다고 생각합니다. 우리나라에서 유용한 코인 거래소는 빗썸과 업<b>비트</b>, <b>코인</b>원이라고... ","쭌's 블로그(맛집, 여행, 전자공학, 주식)",https://blog.naver.com/kkhipp,20210104
<b>비트코인</b> 3000만원 돌파 및 엔도르 코인에 대해,https://blog.naver.com/happypcb?Redirect=Log&logNo=222187644214,"알트코인을 들고 계신 분들은 비트가 횡보하면서 도미를 떨구길 바랄 자리고, <b>비트코인</b>을 다시 입성하신 분들은 조정받고 다시 올라가길 바라실 자리네요. 개인적으로는 1월에 알트코인장이 오지 않을까... ","메이킹의 경제, 부동산 이야기",https://blog.naver.com/happypcb,20201228
<b>비트코인</b> 선물거래 쉬웠네요,https://blog.naver.com/dbsgudtjq970?Redirect=Log&logNo=222186084352,<b>비트코인</b> 선물거래 쉬웠네요 안녕하세요 자몽이에요 요즘에 집에서 굴러다니기만 하니까 몸에 살만... 또한 조작으로 대중의 심판대에 오른 비트멕스처럼 자체적 차트가 아니라 Huobi와 Okex 바이낸스까지 세... ,자몽이의 투자이야기,https://blog.naver.com/dbsgudtjq970,20201226
<b>비트코인</b> 부활,https://blog.naver.com/sungnakil?Redirect=Log&logNo=222198074090,<b>비트코인</b> 부활 조선일보 김홍수 논설위원 입력 2021.01.05 03:18 가상 화폐의 대표 주자인 <b>비트코인</b>의 기세가 새해 들어 더 거세지고 있다. 3일 <b>비트코인</b> 가격은 개당 3만4000달러 선까지 치솟았다. 2만달러 돌파... ,昌寧成氏,https://blog.naver.com/sungnakil,20210106
&quot;<b>비트코인</b> 4억Won 간다&quot;,https://blog.naver.com/myfit99?Redirect=Log&logNo=222194149473,"모든 것이 <b>비트코인</b>을 닮아가면 누구나 부자가 될 수 있습니다 와하하, 토요일 밤10시40분경... 거사입니다 &quot;<b>비트코인</b>이 다음번 대폭락기에는 결코 재기할 수 없을 거라고 돈을 건다면 경험칙에 정면 승부를... ",FedWatch_하늘은화창하고_Exchange/Rate-Strategy,https://blog.naver.com/myfit99,20210102
<b>비트코인</b> 이제 시작? 끝?,https://blog.naver.com/sorkdksk2355?Redirect=Log&logNo=222189799737,더 비트 깔고 디스를 했는데 얼마전에 전화와서 &quot;<b>비트코인</b> 좀 올랐다며?&quot; 하면서 어떻게 사는거냐고 ㅋㅋㅋㅋ 이제와서보니 중간에 분할로 계속 모아갔어야 됐는데 그놈의 조정 기다린다고 사질 못하고 계속... ,Tenacity,https://blog.naver.com/sorkdksk2355,20201230
<b>비트코인</b> 가격...헐...ㅡㅡ;;; 4천만 원 눈앞,https://blog.naver.com/shkang780?Redirect=Log&logNo=222194620907,"<b>비트코인</b> 가격이 1월 2일 하루에만 10.54%(3,404,000원) 급등을 했다. 3천만 원을 넘어선 지가... <b>비트코인</b> 가격이 워낙 높고 변동성이 너무 커서 투자할 마음은 전혀 없다. 하지만 투자를 하고... ",SH story,https://blog.naver.com/shkang780,20210103
